epoch,train_loss,val_loss,accuracy
0,1.4067307172861314,1.3006998300552368,37.3
1,1.214580936539442,,
2,1.100017978284592,,
3,1.028838086397128,,
4,0.9830922986331739,,
5,0.9466972382445085,,
6,0.9092101844629847,,
7,0.8894338168595967,,
8,0.851288532404075,,
9,0.830367998969286,,
10,0.8063304643881949,0.8223618566989899,66.6
11,0.8006251037568974,,
12,0.7824287468329408,,
13,0.7517957140628556,,
14,0.7322449047762648,,
15,0.7214960939902112,,
16,0.7089850924965134,,
17,0.6967475871394452,,
18,0.685603414263044,,
19,0.676501162518236,,
20,0.6575636868190048,0.7127012759447098,71.3
21,0.6469397607602572,,
22,0.6385011251707723,,
23,0.6157121089168061,,
24,0.622539184147254,,
25,0.6050104209803101,,
26,0.6010172828695828,,
27,0.5865354777726912,,
28,0.5825878018723395,,
29,0.5576193357320657,,
30,0.5593338436201999,0.6330337971448898,75.1
31,0.5502298541535112,,
32,0.5364473520364976,,
33,0.5331638486761796,,
34,0.5253081328438637,,
35,0.5116715930906454,,
36,0.5041989399526352,,
37,0.500830805615375,,
38,0.4868873225567036,,
39,0.47736869606756627,,
40,0.46975842499195186,0.6661932989954948,74.3
41,0.45147865360840816,,
42,0.4548603016182892,,
43,0.44004090768950327,,
44,0.43192931516726213,,
45,0.44242359910692486,,
46,0.4439815132689655,,
47,0.41826575792821724,,
48,0.4214999460636225,,
49,0.3938484303933337,,
50,0.3933540273429756,0.6368667557835579,75.6
51,0.39233843209151936,,
52,0.3748264429264499,,
53,0.37462976261189107,,
54,0.36218190854205223,,
55,0.3531314463991868,,
56,0.35760619653795,,
57,0.35105048444934356,,
58,0.33632480526777137,,
59,0.3338721412465088,,
60,0.32639646653394055,0.5727867186069489,79.8
61,0.34065352929265874,,
62,0.30997646852095323,,
63,0.3080491860558216,,
64,0.30546737322233675,,
65,0.2937683096729723,,
66,0.301362770056366,,
67,0.28424023719210373,,
68,0.2770564586372304,,
69,0.2791509651824048,,
70,0.26952316964927475,0.5787948369979858,82.2
71,0.2644245765711132,,
72,0.27172775297684776,,
73,0.24963289768175972,,
74,0.2554931609254134,,
75,0.23867736039753246,,
76,0.2472834119895347,,
77,0.229585125482172,,
78,0.24813601329810636,,
79,0.22791804787807896,,
80,0.22725208820705128,0.6717886328697205,79.5
81,0.21949412522459388,,
82,0.2295715035800647,,
83,0.21683042698112645,,
84,0.20430104266431995,,
85,0.2173654854969871,,
86,0.19587734520883487,,
87,0.2021123917591303,,
88,0.18831126924071992,,
89,0.18526569070448554,,
90,0.1923509174047556,0.7240936458110809,81.1
91,0.19375178475577132,,
92,0.1810238443707165,,
93,0.18315927829957546,,
94,0.16734858002877773,,
95,0.1575096996319025,,
96,0.17650532789696427,,
97,0.16015685304887312,,
98,0.1675858183910972,,
99,0.1565733853363453,,
100,0.16023640777159454,0.8104073777794838,78.2
101,0.17033928621532327,,
102,0.1413866931614571,,
103,0.1467954599879738,,
104,0.13885063952521273,,
105,0.12856823771743847,,
106,0.1366790331115848,,
107,0.12194767667162687,,
108,0.13638037728859967,,
109,0.12514062206211843,,
110,0.13485921241511079,0.8251261562108994,80.5
111,0.10383074579382301,,
112,0.11627879276647604,,
113,0.1435815899219728,,
114,0.14171057695845016,,
115,0.09967689263753425,,
116,0.0954768577856677,,
117,0.09458623350338828,,
118,0.10046345132746194,,
119,0.15107493284613566,,
120,0.12039260490608394,0.8415655717253685,82.0
121,0.08474297890145528,,
122,0.12805314084753058,,
123,0.10023483547164981,,
124,0.08867775878511873,,
125,0.06855660930443976,,
126,0.13381233545286314,,
127,0.08107975206540939,,
128,0.06754840361444574,,
129,0.07802182909353335,,
130,0.08137120767251442,1.0052898079156876,80.4
131,0.08355776444637686,,
132,0.08902633276985104,,
133,0.08744269144490249,,
134,0.07871043123304844,,
135,0.07153009473437205,,
136,0.06927056278669297,,
137,0.08952512698514122,,
138,0.06278383327101854,,
139,0.19475151898157328,,
140,0.07373869678187639,1.0333144664764404,81.7
141,0.0514433300752837,,
142,0.04632166091044594,,
143,0.06858626655057858,,
144,0.0639338314505224,,
145,0.0717571574662413,,
146,0.048698677086180316,,
147,0.06484951637685299,,
148,0.18728135044413402,,
149,0.0629425574850319,,
150,0.037644221209325736,1.0499184727668762,82.9
151,0.03752399675716135,,
152,0.029387919964002713,,
153,0.04257560362409156,,
154,0.13394961363278834,,
155,0.03355205710277073,,
156,0.03044439537828802,,
157,0.029331688580096216,,
158,0.09163750997303348,,
159,0.10535776193596814,,
160,0.03640265162698084,1.1924692243337631,80.5
161,0.0810669045615241,,
162,0.03593515050142331,,
163,0.02791608642450625,,
164,0.03734176921749249,,
165,0.10609071248708139,,
166,0.07933460484097775,,
167,0.03398191750301678,,
168,0.029896221025601813,,
169,0.041990456115314385,,
170,0.05498425648512697,1.153573527932167,81.2
171,0.10275810515802157,,
172,0.11305493402077739,,
173,0.028973119613483436,,
174,0.022967344314504163,,
175,0.023821775626419184,,
176,0.016859424479053656,,
177,0.01625365580088998,,
178,0.018585877013357736,,
179,0.015737242576547135,,
180,0.011930054701388554,1.3442527800798416,81.9
181,0.2203978866520793,,
182,0.060906608063811644,,
183,0.03226315125795011,,
184,0.01827138181971876,,
185,0.027932379335249054,,
186,0.07743056163303834,,
187,0.12091894701291296,,
188,0.04184471605051505,,
189,0.0159183468851716,,
190,0.012675588859483264,1.2792265117168427,82.2
191,0.010684593829249306,,
192,0.010171378223939721,,
193,0.011862489009710183,,
194,0.09014459501923923,,
195,0.11620664156805303,,
196,0.057668296200104226,,
197,0.026551298303459595,,
198,0.012891288543876289,,
199,0.011134431860234616,,
200,0.010067951124987769,1.3578952103853226,82.1
201,0.023357905801105545,,
202,0.12650205462442754,,
203,0.08800191139536244,,
204,0.017326376033260635,,
205,0.011925060827201022,,
206,0.00759237085616118,,
207,0.0073932634502005086,,
208,0.007143763785908713,,
209,0.008979117385762975,,
210,0.148420367564978,1.3033320903778076,81.2
211,0.04057808277106151,,
212,0.03572942548312415,,
213,0.009125225828904519,,
214,0.007908418331701392,,
215,0.006246065355914372,,
216,0.013557071051791422,,
217,0.08738594738192353,,
218,0.0626394082967164,,
219,0.03907004089087696,,
220,0.031077060029190733,1.3682722747325897,81.2
221,0.014545119908477244,,
222,0.00750435797298061,,
223,0.03618477261800291,,
224,0.08772142412477082,,
225,0.011317781647107094,,
226,0.009975181046971366,,
227,0.009891505417049884,,
228,0.04424584401715407,,
229,0.13768054621252127,,
230,0.04901410467026377,1.1856866478919983,82.6
231,0.010836053944255849,,
232,0.006382824586970466,,
233,0.005026169663078075,,
234,0.005992766022437105,,
235,0.10836759906724319,,
236,0.03702771747344755,,
237,0.0080127239689455,,
238,0.008128540386459826,,
239,0.004269961781512694,,
240,0.0036687957896689946,1.3975026607513428,83.9
241,0.0033017274174363094,,
242,0.003083134736144509,,
243,0.0045116479014907784,,
244,0.007721115995191485,,
245,0.1558298056146928,,
246,0.047982773890620785,,
247,0.014894795485008928,,
248,0.10097374961732473,,
249,0.052099044168634076,,
250,0.00915306786432358,1.3338481336832047,82.1
251,0.005347077982479188,,
252,0.003918891499970893,,
253,0.003442833958547282,,
254,0.0031386768481260013,,
255,0.0027234353404317077,,
256,0.0027722079132655566,,
257,0.002464830106442892,,
258,0.0022061798788074937,,
259,0.0024317343398942647,,
260,0.006543901907385124,1.8257913440465927,81.9
261,0.18487854750084698,,
262,0.07580493820509068,,
263,0.009942139714214027,,
264,0.004976551833604567,,
265,0.004447529847817705,,
266,0.0030253394056090565,,
267,0.002737571733051393,,
268,0.0029399868523653006,,
269,0.011945427564336896,,
270,0.10224552498430126,1.3201628774404526,78.6
271,0.07786944743834044,,
272,0.04376604002935434,,
273,0.006570570710066117,,
274,0.0038471125535442866,,
275,0.003051125069404427,,
276,0.0032605487841034404,,
277,0.002686200649880181,,
278,0.002399182644728711,,
279,0.07217121668268499,,
280,0.05018046328839951,1.3993903249502182,82.8
281,0.015619147645967795,,
282,0.02524154326052202,,
283,0.007383324338921479,,
284,0.06749696955014776,,
285,0.06670943639220152,,
286,0.026774916932673046,,
287,0.00722389139980778,,
288,0.0028539152563850684,,
289,0.002219464281955524,,
290,0.002110716636262876,1.5227430164813995,82.8
291,0.0019383053870826146,,
292,0.0018699910103070333,,
293,0.0017575918297682489,,
294,0.0015331735647164454,,
295,0.001513203056756743,,
296,0.0013895328832821767,,
297,0.001991750080754658,,
298,0.13091971283722528,,
299,0.19653777472842904,,
300,0.023584904327736536,1.3426119834184647,82.3
301,0.007903174245099825,,
302,0.013446648564028617,,
303,0.027513498794007347,,
304,0.007838129376225817,,
305,0.00260519815426796,,
306,0.0019292383024966191,,
307,0.0017009617737144289,,
308,0.0016072970601428945,,
309,0.0016232229335079516,,
310,0.0014102206188184034,1.621033951640129,82.7
311,0.0014191814707031935,,
312,0.0011422791590702307,,
313,0.0010985864656347136,,
314,0.0010573175570339356,,
315,0.000927700444485264,,
316,0.0009680716565957195,,
317,0.0011157834208946802,,
318,0.26635559537461995,,
319,0.0529757221124338,,
320,0.009419157392961583,1.479751817882061,82.2
321,0.004142092887042581,,
322,0.002356683256374182,,
323,0.002237752161366879,,
324,0.0019238971226719116,,
325,0.0015646165540560912,,
326,0.0016546719252390968,,
327,0.0014950602621284727,,
328,0.001164784416673649,,
329,0.0011303821362859633,,
330,0.0010726285856120863,1.6908985525369644,82.8
331,0.0010613368616677484,,
332,0.0008931398551247636,,
333,0.0008473285369722074,,
334,0.0007759353359421554,,
335,0.0007296886339501821,,
336,0.12029572393805579,,
337,0.4441666945927125,,
338,0.11049240849968187,,
339,0.04510102860797617,,
340,0.018790888325206208,1.2931340634822845,82.1
341,0.008184242215448697,,
342,0.005902437299325418,,
343,0.0026548589606895426,,
344,0.002129403649762805,,
345,0.0015233253348527714,,
346,0.0013729004822653906,,
347,0.0014335437523747298,,
348,0.001778271577725383,,
349,0.0011327088426683041,,
350,0.0010155865390167075,1.7101383954286575,82.8
351,0.000960592253140657,,
352,0.0008615363379187629,,
353,0.0006931787608383937,,
354,0.0007127029895677435,,
355,0.16214995496053794,,
356,0.07642398732609319,,
357,0.06002800294051045,,
358,0.015434472597575277,,
359,0.007593799696682035,,
360,0.004078053421589469,1.4521836787462234,83.6
361,0.002097611887996694,,
362,0.0018041800262049346,,
363,0.0014836565760766064,,
364,0.0014124031231609081,,
365,0.001084128384875778,,
366,0.0009932343685462076,,
367,0.001096996868027486,,
368,0.0008996414295065083,,
369,0.0007161263759857169,,
370,0.178643227590964,1.325580358505249,82.4
371,0.030674243601445193,,
372,0.00944047909461074,,
373,0.007757666579419677,,
374,0.005254151785826744,,
375,0.001607953656781675,,
376,0.0011954196930960997,,
377,0.0010193389309990338,,
378,0.0010163164198664682,,
379,0.0009303991956359713,,
380,0.0018786424088214797,1.9433618634939194,82.3
381,0.12437816334650256,,
382,0.039591723972497356,,
383,0.03773911520173507,,
384,0.004481986497661897,,
385,0.002319670552772967,,
386,0.021446407542833567,,
387,0.0172897195163414,,
388,0.008461004073199416,,
389,0.0018520426710619403,,
390,0.0010741789382357233,1.7313345819711685,82.7
391,0.0009032700802077,,
392,0.0008799712836901706,,
393,0.0007981589346068484,,
394,0.0006889638409352882,,
395,0.0006646039416266017,,
396,0.000590993699799747,,
397,0.0007277932347374429,,
398,0.16446251836590053,,
399,0.042737592423957936,,
400,0.014725249346443698,1.4950444102287292,82.9
401,0.00772005871298926,,
402,0.0029324964529141447,,
403,0.02742799404917523,,
404,0.04508787885140207,,
405,0.013221195460423212,,
406,0.0038854314825721645,,
407,0.0013810763646729459,,
408,0.001093887180856716,,
409,0.0008491450766210017,,
410,0.0008235541971039755,1.7394321709871292,83.2
411,0.0006648483110637285,,
412,0.0006825075751998553,,
413,0.0006490205597312757,,
414,0.0006026500494427685,,
415,0.0005259541341688316,,
416,0.00046164979333236563,,
417,0.0004993338466979059,,
418,0.000418395697958925,,
419,0.00041134802296782205,,
420,0.00041973625512835674,1.9098715037107468,83.6
421,0.00047722419092446547,,
422,0.0005232731000843275,,
423,0.0003027189016673465,,
424,0.0003101376723519989,,
425,0.0002816960681284536,,
426,0.00030529613817142166,,
427,0.3596458444816036,,
428,0.04568412325422006,,
429,0.020310936691729647,,
430,0.00632415808688261,1.5046457648277283,82.0
431,0.002326685343991573,,
432,0.0012961499451193959,,
433,0.0011033041562878044,,
434,0.0009944347211306816,,
435,0.0009082997912765109,,
436,0.0008616296614299676,,
437,0.0007100426122551448,,
438,0.0007875750038932127,,
439,0.000711287720513152,,
440,0.00057217311514524,1.8011763840913773,82.9
441,0.0005409933346117098,,
442,0.0004983206323997461,,
443,0.00046766790943447836,,
444,0.0004374591482797098,,
445,0.0004608710965511907,,
446,0.00040107652253061675,,
447,0.00037402344370414886,,
448,0.0003366905509750709,,
449,0.00034400825267281255,,
450,0.00036440070818530225,1.92195825278759,82.4
451,0.00037210765173282346,,
452,0.3312345543589957,,
453,0.13587241701053498,,
454,0.051952295873622246,,
455,0.0342468747491003,,
456,0.018826505374093364,,
457,0.012114681481187673,,
458,0.00343172164647875,,
459,0.002783681155721608,,
460,0.002035816137493357,1.5941931307315826,82.6
461,0.0015074466860632559,,
462,0.0013097069025760923,,
463,0.0012203594000092743,,
464,0.001004513476417694,,
465,0.0009390705105799594,,
466,0.0008510021225652567,,
467,0.0007724100129750621,,
468,0.0007828963691582273,,
469,0.0006371102734780486,,
470,0.0006778537387884383,1.8183309584856033,82.9
471,0.12964031838460063,,
472,0.04334903079526205,,
473,0.015150622245890642,,
474,0.017825640253967753,,
475,0.004989403833484599,,
476,0.002815727635087179,,
477,0.0015282976387254194,,
478,0.0007952314423383179,,
479,0.0006169218848340382,,
480,0.0005409131996216308,1.8213863521814346,82.4
481,0.000493747877728201,,
482,0.0004678672204525875,,
483,0.0004964042518417442,,
484,0.0004240854660681925,,
485,0.00036240569153919646,,
486,0.0004661768224397569,,
487,0.00043944276092903117,,
488,0.0003331079088344897,,
489,0.0002795091230720737,,
490,0.14743218198752325,1.1002187132835388,78.1
491,0.07699393878403799,,
492,0.02503796752815352,,
493,0.009776165529462347,,
494,0.005450623537522314,,
495,0.007308120528565145,,
496,0.0021310640263539227,,
497,0.0007891433371040144,,
498,0.00065791567875496,,
499,0.0006698605700096648,,
500,0.0005206968974500642,1.791409358382225,81.7
501,0.00047726092326824194,,
502,0.00045270180774772105,,
503,0.00042025833386276617,,
504,0.00037479859140449506,,
505,0.0003560655600985659,,
506,0.0003271657755030354,,
507,0.000306576286620702,,
508,0.000294287100935852,,
509,0.00028092076615592347,,
510,0.07042828372827796,1.6594254076480865,74.5
511,0.1319790115173822,,
512,0.014970515698852731,,
513,0.0030806806766519087,,
514,0.0012411047683510564,,
515,0.000881725726596647,,
516,0.0007684039870186016,,
517,0.0008301379321461642,,
518,0.0006404092351125231,,
519,0.0005712335460112059,,
520,0.0005008707783527189,1.7221352010965347,82.3
521,0.000567218598089517,,
522,0.00044475669491838286,,
523,0.00041103495202417646,,
524,0.0003574712384015994,,
525,0.00033867203518796424,,
526,0.00040462219585879895,,
527,0.00034462554863683837,,
528,0.0003069903110385928,,
529,0.004018245895434332,,
530,0.18411377175970184,1.2286068499088287,80.9
531,0.054590027198139435,,
532,0.01195711188659044,,
533,0.003147957012358409,,
534,0.0017000206919471012,,
535,0.0011476532033560588,,
536,0.0009162308092629957,,
537,0.0008683541907379194,,
538,0.0006973060972496685,,
539,0.0006095697077891012,,
540,0.0005606162190897726,1.7903967052698135,82.1
541,0.0004986253704024913,,
542,0.0005120232597796974,,
543,0.00043008156244194877,,
544,0.00039675986039569545,,
545,0.0003589574183373278,,
546,0.0003990375301061037,,
547,0.00034229860439086054,,
548,0.00030449236187553454,,
549,0.00030782033384714583,,
550,0.00024613993998644945,1.9500912129878998,82.3
551,0.00023205677652206357,,
552,0.00025849559107910024,,
553,0.0002442264582410794,,
554,0.00020120052179943988,,
555,0.00017992437344383188,,
556,0.0002053154694431556,,
557,0.00020451864026442234,,
558,0.00017736239514258494,,
559,0.0001475028700787833,,
560,0.6131740363883531,0.9096661657094955,76.3
561,0.13355616421291702,,
562,0.03293610742679776,,
563,0.018386705312877893,,
564,0.009149859956976838,,
565,0.005652704551865004,,
566,0.002418089524975845,,
567,0.0019206391604568221,,
568,0.0010798398514288738,,
569,0.0008875159610192382,,
570,0.0008000603582030793,1.8707293272018433,81.7
571,0.0006626328943372543,,
572,0.0006406781315292351,,
573,0.0005505631353506553,,
574,0.00047095734136979114,,
575,0.0004457140277285143,,
576,0.0004164493121723189,,
577,0.0004167488596819628,,
578,0.0003793231447168654,,
579,0.0003687864786785978,,
580,0.00041253656174950794,2.0816394090652466,81.6
581,0.00045565066452547766,,
582,0.0004066287948447105,,
583,0.0002590184334608205,,
584,0.00021842863993116137,,
585,0.00021987724006552374,,
586,0.00023292102893644637,,
587,0.00021771079015084788,,
588,0.00018337994448589407,,
589,0.00019180418525124843,,
590,0.00023219934376910735,2.236879423260689,82.2
591,0.0001991532782475198,,
592,0.0001976979086415175,,
593,0.47094708915939465,,
594,0.10247761837409851,,
595,0.029700404267646092,,
596,0.010370165764361172,,
597,0.004970791571969657,,
598,0.0022700607935947025,,
599,0.0016892733235311294,,
600,0.0012175279377987678,1.7787435799837112,81.7
601,0.0013582325210931355,,
602,0.0008983660996558943,,
603,0.0008318793666251423,,
604,0.0006744174956986541,,
605,0.0005952832017696105,,
606,0.0005484725414517973,,
607,0.0004888731865711245,,
608,0.0004429645055199928,,
609,0.0004111009412396986,,
610,0.0003942321900946186,2.0166225731372833,82.4
611,0.00032906067748886665,,
612,0.00032687701960619454,,
613,0.00030804720214442033,,
614,0.000303255302577255,,
615,0.0002906010014615967,,
616,0.00023593628355954017,,
617,0.00021415602020710125,,
618,0.0001888920248204254,,
619,0.0002038622231995582,,
620,0.00017154298173655368,2.2149671614170074,82.3
621,0.00016459196531218198,,
622,0.00015155845686333356,,
623,0.00016786226637519657,,
624,0.00012281199385888203,,
625,0.00016508222512143255,,
626,0.45136271717534066,,
627,0.32551661200989457,,
628,0.060263867973160926,,
629,0.013253392606161367,,
630,0.0067767414362414884,1.4786318242549896,81.8
631,0.0027593294536271237,,
632,0.0016297331553379675,,
633,0.0011220026596736414,,
634,0.0008609041763527347,,
635,0.000867359476957008,,
636,0.0006650545052471536,,
637,0.0005883917455820549,,
638,0.00048310952875990756,,
639,0.0004805587947673227,,
640,0.00048538106259508266,1.8374354392290115,81.5
641,0.0004310597677315109,,
642,0.00040773595395520736,,
643,0.0003185520789221006,,
644,0.0003192662065577364,,
645,0.0002680315509288838,,
646,0.0002668057176126062,,
647,0.00027462574666457015,,
648,0.00026995585850594017,,
649,0.00023256362126124812,,
650,0.00019759963719192646,2.0029830783605576,81.6
651,0.00019099666635047195,,
652,0.000170198115271812,,
653,0.00015403218768691098,,
654,0.00017022374280836937,,
655,0.00013382470308699298,,
656,0.00018495015705466495,,
657,0.41064819030523214,,
658,0.0872323292034461,,
659,0.022997548593614334,,
660,0.019391803298481648,1.801032766699791,80.2
661,0.022489361753827312,,
662,0.019791554792651107,,
663,0.0034719088031206617,,
664,0.0012613423678523308,,
665,0.0009051240621532026,,
666,0.0007204464727555773,,
667,0.0005792968133350666,,
668,0.0005313635312932844,,
669,0.0004525595250289145,,
670,0.00040638940079493056,2.174865037202835,81.0
671,0.00037492737569014674,,
672,0.00034365866626910444,,
673,0.00029674702668295563,,
674,0.00029843113257893697,,
675,0.0002682166957122246,,
676,0.0002831516609777945,,
677,0.00023379913915064243,,
678,0.00019027366428951123,,
679,0.0001766224530931646,,
680,0.0001727107830132932,2.3261713683605194,81.7
681,0.00016435941919676532,,
682,0.00016229742510418,,
683,0.00014850980440492538,,
684,0.00012554008383159455,,
685,0.00012716076800875853,,
686,0.00012442585623768837,,
687,0.00010309224878317463,,
688,0.00012756251654584623,,
689,0.3255539925158885,,
690,0.08922107759302944,1.4561680406332016,79.0
691,0.02175545019160648,,
692,0.01612129996800305,,
693,0.007371871889729921,,
694,0.04256173764369486,,
695,0.0035284678390445677,,
